"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-05-15,"古亭","PM2.5",27,21,12,17,18,22,17,22,27,37,38,41,42,46,46,35,28,22,24,26,30,35,33,27,"Tuesday","May",28.88
2018-05-16,"古亭","PM2.5",20,17,24,21,23,15,18,12,13,21,28,34,30,25,22,19,22,24,24,21,20,22,23,21,"Wednesday","May",21.62
2018-05-17,"古亭","PM2.5",14,14,10,19,17,19,14,17,20,29,28,24,19,20,19,23,21,19,15,20,22,23,11,13,"Thursday","May",18.75
2018-05-18,"古亭","PM2.5",8,9,5,3,9,11,10,11,13,24,24,23,26,29,37,28,27,21,23,18,16,14,15,11,"Friday","May",17.29
2018-05-19,"古亭","PM2.5",6,10,15,18,12,8,9,12,22,28,31,32,30,26,26,27,28,24,19,19,19,24,19,19,"Saturday","May",20.12
2018-05-20,"古亭","PM2.5",10,15,18,19,19,21,21,22,19,26,28,28,21,19,17,19,17,19,19,18,17,13,13,12,"Sunday","May",18.75
2018-05-21,"古亭","PM2.5",16,12,17,10,16,6,17,19,28,21,19,17,22,26,23,19,18,16,22,18,13,10,11,14,"Monday","May",17.08
2018-05-23,"古亭","PM2.5",13,13,13,14,15,11,18,15,18,19,26,28,24,13,10,10,14,17,16,15,11,14,13,13,"Wednesday","May",15.54
2018-05-24,"古亭","PM2.5",11,10,9,10,13,19,14,10,4,6,11,14,15,23,24,27,17,15,11,13,13,17,13,15,"Thursday","May",13.92
2018-05-25,"古亭","PM2.5",14,19,15,16,14,12,19,21,28,28,29,34,26,28,28,31,28,19,16,11,14,11,16,17,"Friday","May",20.58
2018-05-26,"古亭","PM2.5",18,14,11,18,16,19,10,17,13,20,12,16,11,15,13,14,17,15,18,16,16,15,14,16,"Saturday","May",15.17
2018-05-27,"古亭","PM2.5",15,16,14,17,10,10,8,10,12,15,13,9,10,16,17,21,17,22,11,20,17,19,14,11,"Sunday","May",14.33
2018-05-28,"古亭","PM2.5",14,10,15,12,12,10,10,10,10,17,19,24,15,17,17,28,25,22,21,21,25,15,16,6,"Monday","May",16.29
2018-05-29,"古亭","PM2.5",12,9,12,10,10,8,9,15,23,27,28,33,34,30,25,26,27,19,19,15,21,16,12,6,"Tuesday","May",18.58
2018-05-30,"古亭","PM2.5",2,3,5,8,10,10,10,15,17,24,26,31,35,547,35,28,20,12,11,13,14,16,11,10,"Wednesday","May",38.04
2018-05-31,"古亭","PM2.5",8,13,13,11,9,10,13,15,18,19,18,16,19,21,28,22,14,10,10,11,11,12,14,11,"Thursday","May",14.42
2018-06-01,"古亭","PM2.5",7,7,6,10,7,6,2,8,10,10,5,2,4,4,4,10,16,20,20,13,14,9,9,2,"Friday","June",8.54
2018-06-02,"古亭","PM2.5",6,6,12,10,10,6,5,7,6,6,11,12,17,12,17,14,13,8,10,10,10,9,9,10,"Saturday","June",9.83
2018-06-03,"古亭","PM2.5",5,6,10,10,10,5,7,9,6,9,13,19,19,14,11,10,10,8,18,19,21,13,12,11,"Sunday","June",11.46
2018-06-04,"古亭","PM2.5",10,10,18,14,13,4,10,10,10,12,15,19,17,17,19,17,19,19,20,14,13,12,15,10,"Monday","June",14.04
2018-06-05,"古亭","PM2.5",9,5,5,6,6,6,5,9,15,19,19,20,23,27,23,25,19,18,10,10,10,10,17,17,"Tuesday","June",13.88
2018-06-06,"古亭","PM2.5",13,7,3,6,5,8,7,10,12,11,11,7,17,12,15,8,12,17,21,24,24,16,14,8,"Wednesday","June",12
2018-06-07,"古亭","PM2.5",13,10,10,9,10,6,4,2,2,2,4,7,6,6,4,3,7,9,12,11,11,13,9,5,"Thursday","June",7.29
2018-06-08,"古亭","PM2.5",3,3,3,1,4,8,10,6,6,6,5,3,1,3,2,6,6,10,7,8,4,5,6,10,"Friday","June",5.25
2018-06-09,"古亭","PM2.5",12,8,7,3,9,7,8,4,3,5,4,6,4,6,5,8,5,6,8,12,15,12,11,7,"Saturday","June",7.29
2018-06-10,"古亭","PM2.5",9,6,10,5,5,5,14,12,16,10,18,15,17,17,19,19,15,13,10,14,14,16,11,10,"Sunday","June",12.5
2018-06-11,"古亭","PM2.5",10,7,4,4,9,9,5,2,2,9,554,9,10,7,11,16,18,13,13,18,22,22,16,11,"Monday","June",33.38
2018-06-12,"古亭","PM2.5",10,8,12,13,15,14,14,17,14,17,19,17,15,10,15,16,19,23,27,26,24,23,25,24,"Tuesday","June",17.38
2018-06-13,"古亭","PM2.5",22,26,24,22,19,22,24,30,32,31,27,30,26,28,21,25,23,22,23,17,10,9,8,9,"Wednesday","June",22.08
2018-06-14,"古亭","PM2.5",4,1,5,4,4,1,1,4,7,11,9,10,5,7,9,9,12,15,15,12,4,6,6,6,"Thursday","June",6.96
2018-06-15,"古亭","PM2.5",8,4,8,4,7,7,7,6,3,3,2,7,8,7,2,3,6,5,6,6,13,10,13,10,"Friday","June",6.46
2018-06-16,"古亭","PM2.5",10,5,1,6,5,7,4,8,8,12,14,18,15,10,7,8,12,19,19,19,14,14,12,8,"Saturday","June",10.62
2018-06-17,"古亭","PM2.5",10,7,10,4,3,3,5,9,6,10,6,7,5,9,8,5,7,8,6,7,10,11,8,3,"Sunday","June",6.96
2018-06-18,"古亭","PM2.5",6,7,7,9,6,6,1,5,10,10,7,8,11,11,10,7,8,10,8,9,8,8,6,1,"Monday","June",7.46
2018-06-19,"古亭","PM2.5",2,5,8,8,7,4,3,4,7,9,9,10,10,8,7,10,9,11,7,8,6,7,5,1,"Tuesday","June",6.88
2018-06-20,"古亭","PM2.5",2,2,1,3,3,3,1,6,6,10,7,12,10,8,4,8,8,7,2,2,1,1,3,3,"Wednesday","June",4.71
2018-06-21,"古亭","PM2.5",5,8,9,8,3,2,2,3,3,3,4,7,11,11,16,17,19,20,15,11,10,10,8,1,"Thursday","June",8.58
2018-06-22,"古亭","PM2.5",1,1,1,1,6,8,8,2,2,4,10,17,19,19,18,19,11,5,9,9,13,7,9,3,"Friday","June",8.42
2018-06-23,"古亭","PM2.5",5,3,3,1,5,5,10,6,9,10,11,15,11,11,9,10,11,10,8,5,2,5,5,5,"Saturday","June",7.29
2018-06-24,"古亭","PM2.5",10,10,10,1,1,1,4,5,10,11,13,13,13,16,17,14,10,5,8,9,11,10,11,10,"Sunday","June",9.29
2018-06-25,"古亭","PM2.5",10,10,11,10,8,3,3,10,19,21,21,23,32,560,33,28,28,28,28,23,19,19,20,23,"Monday","June",41.25
2018-06-26,"古亭","PM2.5",20,16,10,10,10,9,7,10,19,23,22,20,20,24,29,29,31,27,33,26,22,9,6,4,"Tuesday","June",18.17
2018-06-27,"古亭","PM2.5",2,3,2,2,4,5,6,9,9,8,13,19,32,28,23,13,13,15,13,12,7,7,2,2,"Wednesday","June",10.38
