"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-06-30,"松山","PM2.5",11,9,12,8,7,8,6,11,15,28,26,34,25,29,16,20,22,19,23,20,29,20,19,11,"Saturday","June",17.83
2018-07-01,"松山","PM2.5",15,8,8,5,6,3,11,15,15,15,11,24,18,15,9,9,12,14,15,20,17,18,13,16,"Sunday","July",13
2018-07-02,"松山","PM2.5",9,10,8,11,13,13,10,15,17,19,11,10,7,12,13,16,17,9,12,10,14,9,8,12,"Monday","July",11.88
2018-07-03,"松山","PM2.5",10,8,1,3,6,11,7,13,15,16,18,17,20,9,7,10,9,17,15,15,17,14,15,4,"Tuesday","July",11.54
2018-07-04,"松山","PM2.5",3,6,3,7,1,1,2,6,17,13,14,5,2,5,10,14,11,15,16,16,12,6,7,5,"Wednesday","July",8.21
2018-07-05,"松山","PM2.5",8,5,1,5,6,6,2,8,12,11,11,13,15,12,15,16,17,19,15,16,8,9,8,6,"Thursday","July",10.17
2018-07-06,"松山","PM2.5",5,5,5,3,2,2,7,6,9,14,12,17,12,17,10,15,11,13,2,5,6,9,11,7,"Friday","July",8.54
2018-07-07,"松山","PM2.5",12,3,3,1,2,2,5,10,14,10,13,12,16,19,23,18,11,11,5,9,16,16,16,5,"Saturday","July",10.5
2018-07-08,"松山","PM2.5",11,2,8,2,10,7,15,9,17,11,14,11,12,9,9,7,9,7,4,7,9,14,7,10,"Sunday","July",9.21
2018-07-09,"松山","PM2.5",13,16,6,3,2,5,7,6,10,7,7,4,3,2,1,1,6,6,12,12,10,2,1,6,"Monday","July",6.17
2018-07-10,"松山","PM2.5",9,13,10,10,8,6,1,6,7,11,5,10,17,19,12,9,8,11,10,8,10,1,1,3,"Tuesday","July",8.54
2018-07-11,"松山","PM2.5",10,10,6,4,4,2,2,5,10,12,10,11,11,15,12,18,15,15,12,10,8,13,18,17,"Wednesday","July",10.42
2018-07-12,"松山","PM2.5",7,5,10,6,8,2,1,5,11,18,728,17,15,731,7,7,6,7,4,5,10,6,4,1,"Thursday","July",67.54
2018-07-13,"松山","PM2.5",4,2,3,1,4,1,9,4,15,6,9,7,10,8,1,2,4,11,11,9,6,1,9,15,"Friday","July",6.33
2018-07-14,"松山","PM2.5",15,9,1,6,3,8,4,12,17,16,11,3,2,1,1,5,10,17,10,5,3,5,4,2,"Saturday","July",7.08
2018-07-15,"松山","PM2.5",8,8,4,4,5,14,9,9,6,7,11,7,4,8,5,10,2,3,1,7,10,8,9,10,"Sunday","July",7.04
2018-07-16,"松山","PM2.5",12,6,8,7,6,1,2,6,11,12,12,11,5,10,12,16,7,1,7,13,17,8,10,13,"Monday","July",8.88
2018-07-17,"松山","PM2.5",16,8,7,3,5,13,11,15,4,4,4,7,10,6,5,3,11,14,13,6,1,2,2,4,"Tuesday","July",7.25
2018-07-18,"松山","PM2.5",3,1,5,2,9,4,10,6,10,11,13,16,12,7,4,4,12,5,6,3,9,8,7,13,"Wednesday","July",7.5
2018-07-19,"松山","PM2.5",13,9,1,1,5,8,8,8,12,10,11,10,14,11,9,5,3,5,2,11,8,12,7,5,"Thursday","July",7.83
2018-07-20,"松山","PM2.5",6,3,1,1,5,9,11,6,13,12,17,11,12,9,8,7,3,1,5,8,12,12,8,9,"Friday","July",7.88
2018-07-21,"松山","PM2.5",7,18,23,20,13,15,23,18,10,9,13,17,13,7,6,8,13,13,15,14,17,8,9,1,"Saturday","July",12.92
2018-07-22,"松山","PM2.5",2,1,1,1,1,1,1,6,7,8,4,7,8,10,11,12,9,9,12,9,11,14,17,17,"Sunday","July",7.46
2018-07-23,"松山","PM2.5",15,17,16,13,11,11,12,21,17,21,18,26,33,30,27,25,23,25,18,18,14,9,17,15,"Monday","July",18.83
2018-07-24,"松山","PM2.5",17,7,7,1,9,8,14,7,17,17,25,26,27,30,42,39,41,32,29,32,30,34,23,12,"Tuesday","July",21.92
2018-07-25,"松山","PM2.5",7,13,17,14,8,11,11,17,13,22,17,24,26,733,169,166,160,14,17,12,14,5,10,6,"Wednesday","July",62.75
2018-07-26,"松山","PM2.5",12,2,7,7,15,17,21,20,20,20,32,33,35,35,42,45,42,34,33,24,27,21,14,12,"Thursday","July",23.75
2018-07-27,"松山","PM2.5",4,14,5,7,8,18,19,14,17,28,37,34,31,26,21,20,17,15,9,13,14,19,18,20,"Friday","July",17.83
2018-07-28,"松山","PM2.5",17,17,18,19,17,18,24,17,17,18,24,29,22,25,23,21,21,16,24,22,22,20,27,31,"Saturday","July",21.21
2018-07-29,"松山","PM2.5",25,22,26,27,22,13,20,19,21,18,24,18,18,15,18,17,19,21,19,21,19,28,25,26,"Sunday","July",20.88
2018-07-30,"松山","PM2.5",17,21,17,16,7,17,16,20,21,27,32,33,37,35,26,19,20,24,23,21,17,21,18,19,"Monday","July",21.83
2018-07-31,"松山","PM2.5",16,20,22,25,20,13,8,9,20,25,25,21,26,25,26,17,19,21,29,25,29,18,28,17,"Tuesday","July",21
2018-08-01,"松山","PM2.5",22,14,22,20,21,19,23,21,28,25,31,22,26,24,21,18,21,23,24,17,17,20,17,22,"Wednesday","August",21.58
2018-08-02,"松山","PM2.5",25,21,22,13,24,19,21,18,19,26,21,24,23,21,20,13,18,15,18,20,17,12,12,17,"Thursday","August",19.12
2018-08-03,"松山","PM2.5",17,9,7,11,12,14,7,17,15,21,18,26,19,16,20,26,24,19,13,21,17,23,17,16,"Friday","August",16.88
2018-08-04,"松山","PM2.5",7,5,10,14,10,11,6,13,10,22,21,22,17,25,26,30,26,24,20,18,18,20,11,13,"Saturday","August",16.62
2018-08-05,"松山","PM2.5",8,11,6,4,1,6,8,14,12,15,22,18,16,13,16,27,21,19,5,6,4,6,6,8,"Sunday","August",11.33
2018-08-06,"松山","PM2.5",11,6,10,11,13,10,3,9,13,17,710,163,161,169,21,19,16,17,10,9,6,15,13,17,"Monday","August",60.38
2018-08-07,"松山","PM2.5",9,7,3,5,10,6,8,10,11,12,8,13,17,16,15,12,14,16,17,20,16,14,14,15,"Tuesday","August",12
2018-08-08,"松山","PM2.5",9,8,7,10,6,7,13,16,19,20,29,23,17,7,10,15,17,14,15,12,10,11,13,14,"Wednesday","August",13.42
2018-08-09,"松山","PM2.5",8,2,5,10,16,12,13,17,17,25,24,32,20,21,16,18,13,16,16,22,18,17,14,18,"Thursday","August",16.25
2018-08-10,"松山","PM2.5",16,17,9,17,16,21,18,21,29,33,45,44,42,35,34,30,26,22,25,19,21,18,30,24,"Friday","August",25.5
2018-08-11,"松山","PM2.5",25,13,17,17,17,19,20,32,33,41,37,32,32,33,42,34,31,29,32,30,29,23,20,15,"Saturday","August",27.21
2018-08-12,"松山","PM2.5",12,10,7,11,16,15,18,24,30,30,24,18,26,25,30,26,23,24,26,21,27,20,28,19,"Sunday","August",21.25
2018-08-13,"松山","PM2.5",17,17,12,19,11,9,12,21,31,35,36,36,21,17,8,10,6,11,10,11,5,6,2,11,"Monday","August",15.58
2018-08-14,"松山","PM2.5",14,22,14,11,3,3,2,10,10,8,1,10,10,11,6,6,14,13,17,10,13,7,14,7,"Tuesday","August",9.83
2018-08-15,"松山","PM2.5",8,2,5,2,1,1,1,8,4,13,12,12,11,8,8,7,7,14,14,13,12,10,17,15,"Wednesday","August",8.54
2018-08-16,"松山","PM2.5",10,1,6,8,8,1,3,11,13,7,7,5,16,24,29,25,17,18,18,21,17,18,20,14,"Thursday","August",13.21
2018-08-17,"松山","PM2.5",17,12,14,9,4,10,9,18,14,17,16,20,18,18,17,13,16,17,19,18,15,12,10,4,"Friday","August",14.04
2018-08-18,"松山","PM2.5",4,4,9,7,5,1,5,4,12,15,15,17,14,18,15,22,18,14,10,7,15,14,16,8,"Saturday","August",11.21
2018-08-19,"松山","PM2.5",11,7,6,3,6,7,13,14,11,11,10,13,16,18,17,11,13,15,18,15,16,13,14,10,"Sunday","August",12
2018-08-20,"松山","PM2.5",4,1,1,3,5,12,9,9,3,11,18,15,11,7,16,15,14,9,11,12,14,13,16,10,"Monday","August",9.96
2018-08-21,"松山","PM2.5",6,2,7,10,13,9,11,8,19,13,17,15,22,725,17,16,9,15,8,14,7,11,16,13,"Tuesday","August",41.79
2018-08-22,"松山","PM2.5",16,10,15,10,15,10,13,6,15,8,18,18,17,16,3,2,5,5,5,7,7,5,1,3,"Wednesday","August",9.58
2018-08-23,"松山","PM2.5",1,2,1,2,7,10,10,6,10,16,19,15,12,11,9,13,7,10,7,13,10,8,5,4,"Thursday","August",8.67
2018-08-24,"松山","PM2.5",7,4,3,1,6,7,8,3,2,3,8,10,14,9,712,13,10,16,9,12,11,10,1,1,"Friday","August",36.67
2018-08-25,"松山","PM2.5",5,5,5,2,10,5,14,7,16,13,21,16,23,13,19,14,18,18,17,16,11,6,4,1,"Saturday","August",11.62
2018-08-26,"松山","PM2.5",2,1,6,5,10,7,5,5,1,9,11,11,9,3,17,17,16,19,14,22,5,15,12,13,"Sunday","August",9.79
2018-08-27,"松山","PM2.5",10,7,10,9,8,7,8,14,17,18,21,23,18,8,9,5,13,7,15,13,15,7,8,5,"Monday","August",11.46
2018-08-28,"松山","PM2.5",5,1,1,2,1,2,3,3,8,6,11,9,15,15,9,8,14,20,14,7,1,5,1,1,"Tuesday","August",6.75
2018-08-29,"松山","PM2.5",4,4,7,8,9,7,1,1,4,8,7,12,5,10,7,11,10,9,7,17,12,9,4,3,"Wednesday","August",7.33
2018-08-30,"松山","PM2.5",5,1,1,3,2,1,3,4,8,9,16,15,12,7,11,9,17,9,13,4,12,5,8,1,"Thursday","August",7.33
2018-08-31,"松山","PM2.5",4,3,4,1,3,2,9,6,8,7,9,11,13,13,19,14,17,15,12,4,4,9,15,11,"Friday","August",8.88
2018-09-01,"松山","PM2.5",7,4,5,9,10,7,10,11,17,21,26,29,28,33,35,29,24,20,25,16,17,15,17,12,"Saturday","September",17.79
2018-09-02,"松山","PM2.5",10,5,6,6,12,5,16,15,30,26,34,29,35,27,28,21,29,20,22,16,18,18,21,18,"Sunday","September",19.46
2018-09-03,"松山","PM2.5",13,3,7,2,4,4,11,17,15,14,738,16,17,24,19,21,15,17,16,23,23,23,16,10,"Monday","September",44.5
2018-09-04,"松山","PM2.5",12,11,10,12,13,14,8,13,12,20,12,13,8,17,25,23,22,15,17,15,15,12,13,15,"Tuesday","September",14.46
2018-09-05,"松山","PM2.5",16,9,3,5,6,10,4,10,15,24,17,19,8,18,22,30,31,32,34,32,31,28,29,20,"Wednesday","September",18.88
2018-09-06,"松山","PM2.5",28,19,20,13,12,13,12,17,18,20,23,22,32,33,35,29,27,32,34,34,30,20,16,17,"Thursday","September",23.17
2018-09-07,"松山","PM2.5",17,22,11,17,8,16,12,20,21,32,32,40,32,36,30,32,22,27,22,26,16,21,15,11,"Friday","September",22.42
2018-09-08,"松山","PM2.5",3,6,9,15,13,15,10,13,13,16,15,18,20,24,14,16,8,18,9,16,6,13,5,16,"Saturday","September",12.96
2018-09-09,"松山","PM2.5",8,17,9,10,2,2,6,3,2,6,4,5,1,1,2,8,7,13,5,7,7,8,12,6,"Sunday","September",6.29
2018-09-10,"松山","PM2.5",8,8,12,14,11,3,6,6,16,10,14,4,3,1,10,9,6,1,1,1,5,1,8,6,"Monday","September",6.83
2018-09-11,"松山","PM2.5",11,3,1,1,1,1,3,3,6,8,9,3,2,8,12,8,8,2,2,4,5,12,3,1,"Tuesday","September",4.88
2018-09-12,"松山","PM2.5",1,5,6,1,1,1,2,5,10,11,25,42,40,37,29,36,29,22,11,13,10,14,11,21,"Wednesday","September",15.96
2018-09-13,"松山","PM2.5",17,14,4,2,3,3,9,10,7,9,4,8,1,1,1,1,1,14,12,14,1,4,1,7,"Thursday","September",6.17
2018-09-14,"松山","PM2.5",3,6,6,6,6,7,13,14,13,14,8,6,4,4,7,3,11,16,16,13,8,12,11,4,"Friday","September",8.79
2018-09-15,"松山","PM2.5",6,3,3,1,1,13,13,15,4,12,7,13,5,10,4,7,5,7,8,4,8,8,12,4,"Saturday","September",7.21
2018-09-16,"松山","PM2.5",3,2,9,8,6,2,2,6,4,12,10,16,8,10,12,12,14,13,10,7,3,6,10,13,"Sunday","September",8.25
2018-09-17,"松山","PM2.5",17,7,1,4,4,5,2,10,22,16,21,8,15,4,8,8,15,14,19,12,9,1,6,8,"Monday","September",9.83
2018-09-18,"松山","PM2.5",17,10,19,14,22,12,17,13,24,23,735,19,14,6,8,8,4,4,3,4,14,12,15,13,"Tuesday","September",42.92
2018-09-19,"松山","PM2.5",13,14,10,8,7,8,13,25,22,18,9,10,8,4,10,11,14,10,21,17,17,16,19,16,"Wednesday","September",13.33
2018-09-20,"松山","PM2.5",3,1,1,6,10,12,13,10,13,20,31,29,33,36,46,44,47,42,37,34,21,22,6,14,"Thursday","September",22.12
2018-09-21,"松山","PM2.5",6,19,11,9,3,11,17,20,19,25,32,40,39,36,36,44,41,41,36,30,21,9,14,11,"Friday","September",23.75
2018-09-22,"松山","PM2.5",12,10,11,16,15,16,17,15,24,28,28,31,30,30,27,24,28,30,30,33,30,30,21,17,"Saturday","September",23.04
2018-09-23,"松山","PM2.5",19,18,10,4,1,5,4,8,6,7,10,9,10,4,13,8,13,10,21,24,27,30,27,24,"Sunday","September",13
2018-09-24,"松山","PM2.5",10,10,5,2,1,6,15,14,13,4,7,3,9,8,10,7,4,6,6,7,2,6,8,7,"Monday","September",7.08
2018-09-25,"松山","PM2.5",1,1,4,8,15,7,7,6,17,19,17,17,19,19,12,13,12,10,5,5,14,16,14,9,"Tuesday","September",11.12
2018-09-26,"松山","PM2.5",1,10,11,11,11,12,21,13,19,17,20,14,9,16,15,20,17,17,12,13,16,19,20,15,"Wednesday","September",14.54
2018-09-27,"松山","PM2.5",10,1,3,2,7,11,8,9,6,16,21,19,16,3,8,4,9,6,8,6,7,7,8,1,"Thursday","September",8.17
2018-09-28,"松山","PM2.5",1,1,2,1,6,9,15,11,12,9,4,1,3,10,12,10,11,13,15,14,14,10,11,9,"Friday","September",8.5
2018-09-29,"松山","PM2.5",13,10,7,7,3,12,12,12,11,11,22,22,19,15,14,15,14,15,12,14,13,17,14,17,"Saturday","September",13.38
2018-09-30,"松山","PM2.5",19,18,17,12,13,9,9,11,20,26,32,23,21,17,23,29,24,22,19,26,29,29,19,16,"Sunday","September",20.12
2018-10-01,"松山","PM2.5",14,16,20,16,17,17,23,29,28,31,32,24,19,25,28,35,25,34,34,43,38,32,27,24,"Monday","October",26.29
2018-10-02,"松山","PM2.5",25,27,23,21,15,9,4,4,12,15,12,7,3,8,15,13,13,3,7,4,11,12,12,8,"Tuesday","October",11.79
2018-10-03,"松山","PM2.5",4,6,5,3,6,9,11,7,6,8,745,393,393,395,8,13,10,20,14,16,7,14,17,16,"Wednesday","October",88.58
2018-10-04,"松山","PM2.5",15,8,12,8,12,11,11,10,11,7,9,4,5,3,7,717,3,4,7,14,16,11,8,6,"Thursday","October",38.29
2018-10-05,"松山","PM2.5",10,15,21,19,19,13,23,17,19,16,27,36,36,29,19,16,19,15,17,14,19,18,19,18,"Friday","October",19.75
2018-10-06,"松山","PM2.5",22,16,11,1,14,17,20,16,17,18,11,10,12,18,24,30,25,24,21,21,24,20,20,10,"Saturday","October",17.58
2018-10-07,"松山","PM2.5",11,10,12,14,11,13,5,16,11,17,11,19,18,17,16,15,18,21,19,20,15,13,8,8,"Sunday","October",14.08
2018-10-08,"松山","PM2.5",16,12,9,7,7,9,7,11,14,16,11,6,3,9,7,6,6,11,17,17,16,10,11,10,"Monday","October",10.33
2018-10-09,"松山","PM2.5",13,6,5,2,7,11,23,18,19,12,17,16,18,17,19,15,12,10,11,16,14,16,9,10,"Tuesday","October",13.17
2018-10-10,"松山","PM2.5",5,4,3,5,7,9,11,15,17,21,17,15,10,21,16,21,21,32,24,21,18,22,30,32,"Wednesday","October",16.54
2018-10-11,"松山","PM2.5",30,16,16,13,14,3,6,2,1,1,1,1,1,5,9,12,4,2,1,3,2,11,7,11,"Thursday","October",7.17
2018-10-12,"松山","PM2.5",4,8,9,7,9,5,8,6,8,6,9,12,14,10,14,13,10,6,5,11,10,12,7,4,"Friday","October",8.62
2018-10-13,"松山","PM2.5",8,8,9,11,8,3,3,3,7,4,4,4,3,12,12,12,14,9,10,9,12,12,7,13,"Saturday","October",8.21
2018-10-14,"松山","PM2.5",13,11,4,3,2,6,10,12,11,7,6,5,9,8,10,6,4,6,6,7,10,6,4,1,"Sunday","October",6.96
2018-10-15,"松山","PM2.5",5,5,10,4,8,3,7,5,4,8,8,8,1,3,6,7,11,7,8,10,10,18,13,15,"Monday","October",7.67
2018-10-16,"松山","PM2.5",7,8,7,6,6,1,1,5,5,12,15,26,20,9,3,2,2,5,6,6,1,1,4,2,"Tuesday","October",6.67
2018-10-17,"松山","PM2.5",3,4,6,1,5,6,7,1,1,1,8,15,13,7,714,1,2,7,17,12,10,9,12,11,"Wednesday","October",36.38
2018-10-18,"松山","PM2.5",8,16,17,22,18,23,22,24,30,27,32,19,18,7,19,19,28,22,21,17,24,25,29,21,"Thursday","October",21.17
2018-10-19,"松山","PM2.5",27,26,28,21,20,21,28,23,17,19,22,24,18,20,18,20,16,20,15,17,12,11,14,10,"Friday","October",19.46
2018-10-20,"松山","PM2.5",5,1,1,3,6,9,7,14,14,24,11,14,14,17,12,4,5,12,10,13,12,20,14,13,"Saturday","October",10.62
2018-10-21,"松山","PM2.5",8,13,10,12,16,12,4,4,8,21,14,19,10,12,8,7,4,8,8,13,1,6,5,10,"Sunday","October",9.71
2018-10-22,"松山","PM2.5",10,8,7,8,9,9,9,13,14,13,17,17,18,16,30,31,31,20,17,17,14,20,14,19,"Monday","October",15.88
2018-10-23,"松山","PM2.5",12,19,12,9,8,10,16,16,17,23,17,19,9,16,8,15,18,21,25,24,23,17,12,9,"Tuesday","October",15.62
2018-10-24,"松山","PM2.5",12,11,9,4,4,9,17,16,15,8,11,10,9,10,10,88,86,90,10,8,11,17,19,13,"Wednesday","October",20.71
2018-10-25,"松山","PM2.5",8,16,17,18,10,13,11,17,15,13,14,18,16,8,13,13,18,10,17,20,18,18,11,18,"Thursday","October",14.58
2018-10-26,"松山","PM2.5",12,18,13,12,7,3,5,14,17,21,21,33,36,42,33,27,26,28,29,22,20,21,27,21,"Friday","October",21.17
2018-10-27,"松山","PM2.5",25,18,28,31,34,30,29,28,43,39,36,21,22,21,20,12,12,11,12,9,3,9,5,10,"Saturday","October",21.17
2018-10-28,"松山","PM2.5",7,15,12,15,6,7,3,2,10,11,17,9,17,16,18,17,15,15,17,20,24,18,16,14,"Sunday","October",13.38
2018-10-29,"松山","PM2.5",16,19,16,15,12,15,20,21,25,22,24,16,17,8,17,12,10,7,10,12,12,14,23,16,"Monday","October",15.79
2018-10-30,"松山","PM2.5",20,14,14,13,8,12,8,9,16,17,32,23,21,721,13,17,18,14,10,12,17,17,19,13,"Tuesday","October",44.92
2018-10-31,"松山","PM2.5",19,13,14,13,12,17,8,15,14,17,10,8,4,11,14,16,13,7,13,14,17,14,15,18,"Wednesday","October",13.17
2018-11-01,"松山","PM2.5",17,10,4,7,10,13,19,14,19,12,13,3,5,5,10,11,11,8,11,12,16,6,11,7,"Thursday","November",10.58
2018-11-02,"松山","PM2.5",10,4,3,3,7,13,9,6,3,5,8,1,6,3,9,8,13,14,13,13,13,11,6,1,"Friday","November",7.58
2018-11-03,"松山","PM2.5",1,3,8,4,4,1,3,8,9,10,3,10,11,14,8,4,2,5,5,11,13,16,14,5,"Saturday","November",7.17
2018-11-04,"松山","PM2.5",5,2,4,3,2,1,1,5,14,13,6,3,3,4,6,9,8,9,4,6,2,2,4,1,"Sunday","November",4.88
2018-11-05,"松山","PM2.5",1,1,6,8,2,1,4,5,3,4,10,14,14,10,6,8,8,9,7,6,3,6,6,10,"Monday","November",6.33
2018-11-06,"松山","PM2.5",4,6,9,9,9,7,6,4,12,12,17,12,12,7,1,2,1,9,7,12,2,6,4,4,"Tuesday","November",7.25
2018-11-07,"松山","PM2.5",6,2,1,1,2,7,1,2,1,1,5,11,18,23,23,23,12,10,7,12,11,14,11,8,"Wednesday","November",8.83
2018-11-08,"松山","PM2.5",1,8,8,19,33,41,50,44,50,46,44,44,49,51,52,42,45,39,46,48,59,52,43,34,"Thursday","November",39.5
2018-11-09,"松山","PM2.5",28,33,31,34,23,13,9,6,12,11,12,8,7,13,14,15,11,13,17,18,17,17,17,18,"Friday","November",16.54
2018-11-10,"松山","PM2.5",24,18,17,16,25,33,22,18,9,15,13,8,2,8,14,16,7,9,10,15,12,14,9,12,"Saturday","November",14.42
2018-11-11,"松山","PM2.5",6,10,7,9,3,1,2,11,16,19,14,15,16,29,23,27,24,32,30,28,32,29,24,18,"Sunday","November",17.71
2018-11-12,"松山","PM2.5",13,13,13,10,6,4,6,17,17,25,27,33,32,31,744,31,24,28,18,19,11,17,17,17,"Monday","November",48.88
2018-11-13,"松山","PM2.5",9,8,4,6,8,10,6,1,3,3,7,5,7,7,10,15,14,13,17,16,17,7,13,9,"Tuesday","November",8.96
2018-11-14,"松山","PM2.5",17,9,14,6,9,7,15,15,16,10,14,17,20,14,17,12,15,11,12,13,14,11,18,10,"Wednesday","November",13.17
2018-11-15,"松山","PM2.5",17,5,10,6,7,5,8,5,11,15,21,17,13,17,13,9,7,12,15,7,10,6,13,12,"Thursday","November",10.88
2018-11-16,"松山","PM2.5",14,14,11,15,7,7,1,8,9,16,14,22,19,20,17,21,22,18,20,18,13,9,5,10,"Friday","November",13.75
2018-11-17,"松山","PM2.5",13,10,8,8,7,7,5,9,6,1,1,1,4,3,2,1,1,4,11,11,8,9,5,9,"Saturday","November",6
2018-11-18,"松山","PM2.5",2,9,5,2,1,3,3,1,1,1,4,12,21,19,15,12,20,26,28,21,16,7,18,12,"Sunday","November",10.79
2018-11-19,"松山","PM2.5",13,4,4,5,1,1,3,3,1,1,3,5,6,9,723,5,4,1,5,9,5,7,5,6,"Monday","November",34.54
2018-11-20,"松山","PM2.5",2,1,2,5,3,4,1,3,10,9,14,12,12,5,5,7,8,3,11,14,19,10,6,6,"Tuesday","November",7.17
2018-11-21,"松山","PM2.5",6,6,2,4,10,6,13,6,10,12,9,11,11,13,13,32,32,34,17,20,22,20,12,7,"Wednesday","November",13.67
2018-11-22,"松山","PM2.5",3,2,1,1,5,7,11,6,10,5,5,1,3,9,17,20,17,17,11,9,5,14,12,18,"Thursday","November",8.71
2018-11-23,"松山","PM2.5",9,7,6,6,11,4,14,12,17,16,17,12,14,17,22,11,15,7,13,11,18,17,12,14,"Friday","November",12.58
2018-11-24,"松山","PM2.5",11,13,9,9,3,1,1,4,4,3,8,6,4,10,13,18,12,14,14,13,8,10,9,9,"Saturday","November",8.58
2018-11-25,"松山","PM2.5",6,15,18,12,8,16,16,17,11,15,12,6,12,6,11,1,7,13,17,14,5,10,20,31,"Sunday","November",12.46
2018-11-26,"松山","PM2.5",30,30,20,17,10,6,14,11,19,15,17,15,11,5,3,9,15,11,6,7,13,17,12,10,"Monday","November",13.46
2018-11-27,"松山","PM2.5",7,9,5,4,10,17,19,17,16,15,11,11,13,732,10,8,6,10,11,15,15,17,14,10,"Tuesday","November",41.75
2018-11-28,"松山","PM2.5",4,4,11,8,3,3,13,17,14,11,13,17,12,17,15,17,10,18,25,28,26,25,24,19,"Wednesday","November",14.75
2018-11-29,"松山","PM2.5",20,15,18,13,21,16,15,13,16,29,25,25,16,15,16,14,16,19,23,25,26,25,30,23,"Thursday","November",19.75
2018-11-30,"松山","PM2.5",16,12,17,23,20,23,26,27,19,16,15,11,22,17,20,16,22,19,18,21,17,15,13,17,"Friday","November",18.42
2018-12-01,"松山","PM2.5",12,9,7,16,9,11,1,11,10,17,24,22,20,15,17,13,10,14,11,8,7,13,13,11,"Saturday","December",12.54
2018-12-02,"松山","PM2.5",11,10,11,12,10,10,4,11,3,7,6,8,7,7,11,10,11,9,15,15,13,12,21,27,"Sunday","December",10.88
2018-12-03,"松山","PM2.5",30,17,16,7,12,7,9,8,12,19,21,22,20,16,19,23,31,31,35,43,45,43,34,27,"Monday","December",22.79
2018-12-04,"松山","PM2.5",13,8,5,5,1,1,1,1,1,9,24,23,18,15,25,17,17,18,28,28,31,29,23,21,"Tuesday","December",15.08
2018-12-05,"松山","PM2.5",18,19,17,16,17,10,9,5,9,15,13,16,13,13,16,13,16,15,18,14,9,8,15,13,"Wednesday","December",13.62
2018-12-06,"松山","PM2.5",8,10,8,16,8,8,1,1,5,16,12,21,30,29,14,9,14,18,8,7,7,4,6,1,"Thursday","December",10.88
2018-12-07,"松山","PM2.5",3,1,1,1,5,1,6,1,4,6,6,6,1,6,5,8,5,4,1,1,1,8,8,6,"Friday","December",3.96
2018-12-08,"松山","PM2.5",1,1,1,3,7,3,3,2,2,1,1,1,1,3,3,3,1,1,6,1,6,1,1,1,"Saturday","December",2.25
2018-12-09,"松山","PM2.5",1,1,3,6,3,1,1,3,3,7,4,4,4,1,6,5,8,7,4,4,1,1,1,1,"Sunday","December",3.33
2018-12-10,"松山","PM2.5",2,1,2,1,2,8,9,5,1,1,7,7,11,6,4,5,1,6,3,7,11,10,8,1,"Monday","December",4.96
2018-12-11,"松山","PM2.5",6,4,7,3,9,3,10,5,5,5,6,12,8,4,6,2,7,8,8,10,5,7,7,9,"Tuesday","December",6.5
2018-12-12,"松山","PM2.5",7,2,1,1,3,10,5,5,6,10,7,3,5,13,15,21,23,30,27,29,28,25,26,29,"Wednesday","December",13.79
2018-12-13,"松山","PM2.5",26,27,25,29,23,18,17,13,18,17,20,14,16,12,11,12,15,17,15,12,6,6,8,5,"Thursday","December",15.92
2018-12-14,"松山","PM2.5",2,4,12,10,11,9,12,16,15,13,12,12,17,12,13,729,5,6,6,14,9,7,10,16,"Friday","December",40.5
2018-12-15,"松山","PM2.5",18,13,14,17,15,16,11,11,4,1,2,7,8,10,2,8,6,11,10,6,6,11,11,13,"Saturday","December",9.62
2018-12-16,"松山","PM2.5",8,8,3,1,5,1,1,1,3,3,8,17,24,29,21,17,9,14,10,13,10,14,5,6,"Sunday","December",9.62
2018-12-17,"松山","PM2.5",1,5,3,3,3,10,13,17,14,12,18,22,27,25,23,29,19,17,12,24,21,17,16,12,"Monday","December",15.12
2018-12-18,"松山","PM2.5",17,15,18,17,16,19,20,24,25,26,20,17,17,17,15,5,7,13,21,18,14,17,19,16,"Tuesday","December",17.21
2018-12-19,"松山","PM2.5",5,1,4,7,12,12,8,8,10,16,16,10,7,8,6,12,8,12,15,11,16,10,17,17,"Wednesday","December",10.33
2018-12-20,"松山","PM2.5",14,11,10,13,11,7,10,9,13,18,31,27,21,7,12,12,20,15,17,19,24,27,28,32,"Thursday","December",17
2018-12-21,"松山","PM2.5",32,26,16,14,14,17,12,14,18,28,28,21,17,17,20,18,18,17,18,11,11,5,7,3,"Friday","December",16.75
2018-12-22,"松山","PM2.5",8,6,11,5,15,7,7,5,15,19,29,27,39,37,41,32,29,32,38,32,28,25,30,32,"Saturday","December",22.88
2018-12-23,"松山","PM2.5",27,26,22,17,16,10,5,4,10,18,17,12,6,5,9,10,7,7,11,11,8,1,4,1,"Sunday","December",11
2018-12-24,"松山","PM2.5",1,1,1,1,1,3,7,12,6,4,5,7,4,2,4,7,3,4,6,7,6,9,12,12,"Monday","December",5.21
2018-12-25,"松山","PM2.5",3,4,9,18,14,11,4,11,8,12,8,7,4,1,4,5,5,7,2,6,6,7,10,6,"Tuesday","December",7.17
2018-12-26,"松山","PM2.5",12,11,11,9,4,4,1,5,8,15,13,15,21,17,14,3,9,7,7,7,17,18,12,6,"Wednesday","December",10.25
2018-12-27,"松山","PM2.5",1,5,2,4,3,6,4,7,2,13,8,8,1,3,3,7,5,9,7,1,3,9,13,9,"Thursday","December",5.54
