"Date","測站","測項","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","WeekDay","Month","meansValue"
2018-05-03,"萬華","PM2.5",12,27,29,34,28,35,37,30,22,23,21,26,24,27,25,24,31,34,33,19,15,13,18,18,"Thursday","May",25.21
2018-05-04,"萬華","PM2.5",15,14,12,19,20,16,11,3,7,6,6,25,12,13,6,14,11,17,17,15,16,8,9,4,"Friday","May",12.33
2018-05-05,"萬華","PM2.5",2,9,5,16,6,19,8,14,9,12,6,9,24,27,37,36,46,46,37,26,10,12,8,12,"Saturday","May",18.17
2018-05-06,"萬華","PM2.5",15,12,9,7,9,13,12,16,16,21,25,28,25,23,27,29,24,19,11,11,15,19,20,16,"Sunday","May",17.58
2018-05-07,"萬華","PM2.5",18,15,14,4,10,6,19,13,23,17,21,25,26,28,24,22,23,20,18,15,15,17,14,7,"Monday","May",17.25
2018-05-08,"萬華","PM2.5",17,12,12,1,1,3,6,8,11,15,12,8,7,9,13,7,14,4,13,13,25,16,18,14,"Tuesday","May",10.79
2018-05-09,"萬華","PM2.5",15,16,15,25,17,17,6,5,3,11,13,19,19,15,12,7,15,11,14,12,9,10,8,14,"Wednesday","May",12.83
2018-05-10,"萬華","PM2.5",10,11,7,14,9,9,5,13,19,19,19,15,13,13,16,14,13,12,12,9,7,10,8,2,"Thursday","May",11.62
2018-05-11,"萬華","PM2.5",1,6,7,6,3,10,8,7,6,5,15,18,24,17,18,16,17,12,17,22,16,12,6,14,"Friday","May",11.79
2018-05-12,"萬華","PM2.5",9,14,8,12,5,10,8,16,21,25,28,25,31,25,27,26,28,37,30,34,24,31,26,27,"Saturday","May",21.96
2018-05-13,"萬華","PM2.5",15,17,6,12,6,6,8,15,33,45,48,45,40,34,33,31,30,31,28,28,21,26,28,35,"Sunday","May",25.88
2018-05-14,"萬華","PM2.5",28,25,17,15,14,9,9,16,23,38,43,45,39,32,34,757,21,15,11,16,22,26,28,27,"Monday","May",54.58
2018-05-15,"萬華","PM2.5",31,25,26,16,20,21,25,27,26,30,41,45,61,55,54,40,36,27,25,28,30,39,41,39,"Tuesday","May",33.67
2018-05-16,"萬華","PM2.5",23,13,16,20,20,12,12,7,22,26,41,37,41,35,27,15,14,14,20,20,16,14,19,21,"Wednesday","May",21.04
2018-05-17,"萬華","PM2.5",20,15,14,14,13,15,11,16,21,32,31,27,21,19,21,20,20,24,29,27,17,21,20,25,"Thursday","May",20.54
2018-05-18,"萬華","PM2.5",8,9,7,6,9,9,9,8,18,30,30,25,27,29,30,25,22,22,27,27,23,17,23,18,"Friday","May",19.08
2018-05-19,"萬華","PM2.5",11,4,13,17,23,20,24,21,25,26,33,43,40,40,27,24,19,22,30,31,23,18,15,22,"Saturday","May",23.79
2018-05-20,"萬華","PM2.5",22,23,23,26,30,24,20,21,24,28,30,30,26,21,17,19,15,18,14,21,19,23,17,21,"Sunday","May",22.17
2018-05-21,"萬華","PM2.5",13,18,6,8,3,12,8,11,11,15,17,19,28,24,23,17,21,23,22,22,18,17,13,13,"Monday","May",15.92
2018-05-23,"萬華","PM2.5",18,26,26,38,30,32,31,39,42,39,33,28,24,6,4,11,13,12,16,13,17,18,21,23,"Wednesday","May",23.33
2018-05-24,"萬華","PM2.5",16,18,7,18,16,24,16,16,20,25,32,29,27,23,28,20,15,9,16,23,19,18,15,16,"Thursday","May",19.42
2018-05-25,"萬華","PM2.5",11,14,13,13,14,13,21,23,34,35,37,34,34,29,29,35,40,37,26,17,15,15,13,12,"Friday","May",23.5
2018-05-26,"萬華","PM2.5",14,18,18,17,18,25,21,25,12,23,18,23,18,18,18,16,17,15,17,22,26,21,15,9,"Saturday","May",18.5
2018-05-27,"萬華","PM2.5",17,16,22,11,11,10,17,17,27,23,26,16,22,21,28,28,23,25,23,27,21,21,21,21,"Sunday","May",20.58
2018-05-28,"萬華","PM2.5",24,25,30,19,16,10,12,22,21,28,750,19,25,21,32,27,33,24,20,22,23,25,22,18,"Monday","May",52.83
2018-05-29,"萬華","PM2.5",25,15,21,16,18,13,12,16,25,35,740,27,22,16,25,34,39,35,25,23,23,20,9,4,"Tuesday","May",51.58
2018-05-30,"萬華","PM2.5",8,5,10,10,18,21,14,13,19,26,39,40,41,31,26,23,20,19,19,16,20,17,25,18,"Wednesday","May",20.75
2018-06-01,"萬華","PM2.5",10,8,8,4,1,2,3,6,1,5,4,8,8,7,7,6,10,18,17,14,11,11,13,11,"Friday","June",8.04
2018-06-02,"萬華","PM2.5",14,7,6,3,12,17,21,17,21,23,22,22,22,27,15,19,16,21,20,20,30,21,18,4,"Saturday","June",17.42
2018-06-03,"萬華","PM2.5",10,12,10,2,10,8,7,5,8,12,12,18,25,21,23,13,17,10,17,17,22,14,8,12,"Sunday","June",13.04
2018-06-04,"萬華","PM2.5",19,15,9,9,10,8,7,6,6,8,18,23,20,14,15,20,28,28,24,25,24,26,18,16,"Monday","June",16.5
2018-06-05,"萬華","PM2.5",11,16,13,13,3,1,4,10,13,12,22,30,38,25,34,23,30,19,26,19,15,13,15,17,"Tuesday","June",17.58
2018-06-06,"萬華","PM2.5",19,21,14,8,1,1,1,15,15,20,15,28,29,21,18,22,16,16,17,23,31,31,32,22,"Wednesday","June",18.17
2018-06-07,"萬華","PM2.5",17,18,16,14,10,9,10,5,1,1,2,1,9,8,9,6,8,13,10,12,12,7,9,7,"Thursday","June",8.92
2018-06-08,"萬華","PM2.5",10,2,1,1,5,7,6,4,12,12,15,13,16,16,15,14,13,11,16,9,9,4,7,8,"Friday","June",9.42
2018-06-09,"萬華","PM2.5",6,8,8,16,11,9,7,10,16,12,12,14,12,12,9,12,16,13,11,5,5,6,10,7,"Saturday","June",10.29
2018-06-10,"萬華","PM2.5",11,6,5,1,8,3,11,4,9,9,13,23,20,25,17,18,17,15,14,19,16,14,7,13,"Sunday","June",12.42
2018-06-11,"萬華","PM2.5",10,11,14,18,12,2,1,1,1,8,9,13,8,7,6,6,15,19,21,20,17,27,29,35,"Monday","June",12.92
2018-06-12,"萬華","PM2.5",21,18,14,17,13,14,9,21,22,32,27,33,34,32,41,42,43,29,25,32,30,40,31,35,"Tuesday","June",27.29
2018-06-13,"萬華","PM2.5",31,34,30,31,27,30,40,39,46,32,35,23,25,25,31,27,28,25,29,26,22,10,7,1,"Wednesday","June",27.25
